,,,,,,
//Sieve out the display of the data.
------------------------------------------------------------------------------------------------
The style of the Data's display of Bus is Hexadecimal.
A Bar position: 27.6975ms 	T Bar position: 0ns 	B Bar position: 27.8795ms
//Channel name,| Bus1,*A0,*A1,*A2,COUNT,
     33.859ms,Unknown,0,1,1,1,
     33.8595ms,Unknown,0,1,1,1,
     33.86ms,Unknown,0,1,1,1,
     33.8605ms,Unknown,0,1,1,1,
     33.861ms,Unknown,0,1,1,1,
     33.8615ms,Unknown,0,1,1,1,
     33.862ms,Unknown,0,1,1,1,
     33.8625ms,Unknown,0,1,1,1,
     33.863ms,Unknown,0,1,1,1,
     33.8635ms,Unknown,0,1,1,1,
     33.864ms,Unknown,0,1,1,1,
     33.8645ms,Unknown,0,1,1,1,
     33.865ms,Unknown,0,1,1,1,
     33.8655ms,Unknown,0,1,1,1,
     33.866ms,Unknown,0,1,1,1,
     33.8665ms,Unknown,0,1,1,1,
     33.867ms,Unknown,0,1,1,1,
     33.8675ms,Unknown,0,1,1,1,
     33.868ms,Unknown,0,1,1,1,
     33.8685ms,Unknown,0,1,1,1,
     33.869ms,Unknown,0,1,1,1,
     33.8695ms,Unknown,0,1,1,1,
     33.87ms,Unknown,0,1,1,1,
     33.8705ms,Unknown,0,1,1,1,
     33.871ms,Unknown,0,1,1,1,
     33.8715ms,Unknown,0,1,1,1,
     33.872ms,Unknown,0,1,1,1,
     33.8725ms,Unknown,0,1,1,1,
     33.873ms,Unknown,0,1,1,1,
     33.8735ms,Unknown,0,1,1,1,
     33.874ms,Unknown,0,1,1,1,
     33.8745ms,Unknown,0,1,1,1,
     33.875ms,Unknown,0,1,1,1,
     33.8755ms,Unknown,0,1,1,1,
     33.876ms,Unknown,0,1,1,1,
     33.8765ms,Unknown,0,1,1,1,
     33.877ms,Unknown,0,1,1,1,
     33.8775ms,Unknown,0,1,1,1,
     33.878ms,Unknown,0,1,1,1,
     33.8785ms,Unknown,0,1,1,1,
     33.879ms,Unknown,0,1,1,1,
     33.8795ms,Unknown,0,1,1,1,
     33.88ms,Unknown,0,1,1,1,
     33.8805ms,Unknown,0,1,1,1,
     33.881ms,Unknown,0,1,1,1,
     33.8815ms,Unknown,0,1,1,1,
     33.882ms,Unknown,0,1,1,1,
     33.8825ms,Unknown,0,1,1,1,
     33.883ms,Unknown,0,1,1,1,
     33.8835ms,Unknown,0,1,1,1,
     33.884ms,Unknown,0,1,1,1,
     33.8845ms,Unknown,0,1,1,1,
     33.885ms,Unknown,0,1,1,1,
     33.8855ms,Unknown,0,1,1,1,
     33.886ms,Unknown,0,1,1,1,
     33.8865ms,Unknown,0,1,1,1,
     33.887ms,Unknown,0,1,1,1,
     33.8875ms,Unknown,0,1,1,1,
     33.888ms,Unknown,0,1,1,1,
     33.8885ms,Unknown,0,1,1,1,
     33.889ms,Unknown,0,1,1,1,
     33.8895ms,Unknown,0,1,1,1,
     33.89ms,Unknown,0,1,1,1,
     33.8905ms,Unknown,0,1,1,1,
     33.891ms,Unknown,0,1,1,1,
     33.8915ms,Unknown,0,1,1,1,
     33.892ms,Unknown,0,1,1,1,
     33.8925ms,Unknown,0,1,1,1,
     33.893ms,Unknown,0,1,1,1,
     33.8935ms,Unknown,0,1,1,1,
     33.894ms,Unknown,0,1,1,1,
     33.8945ms,Unknown,0,1,1,1,
     33.895ms,Unknown,0,1,1,1,
     33.8955ms,Unknown,0,1,1,1,
     33.896ms,Unknown,0,1,1,1,
     33.8965ms,Unknown,0,1,1,1,
     33.897ms,Unknown,0,1,1,1,
     33.8975ms,Unknown,0,1,1,1,
     33.898ms,Unknown,0,1,1,1,
     33.8985ms,Unknown,0,1,1,1,
     33.899ms,Unknown,0,1,1,1,
     33.8995ms,Unknown,0,1,1,1,
     33.9ms,Unknown,0,1,1,1,
     33.9005ms,Unknown,0,1,1,1,
     33.901ms,Unknown,0,1,1,1,
     33.9015ms,Unknown,0,1,1,1,
     33.902ms,Unknown,0,1,1,1,
     33.9025ms,Unknown,0,1,1,1,
     33.903ms,Unknown,0,1,1,1,
     33.9035ms,Unknown,0,1,1,1,
     33.904ms,Unknown,0,1,1,1,
     33.9045ms,Unknown,0,1,1,1,
     33.905ms,Unknown,0,1,1,1,
     33.9055ms,Unknown,0,1,1,1,
     33.906ms,Unknown,0,1,1,1,
     33.9065ms,Unknown,0,1,1,1,
     33.907ms,Unknown,0,1,1,1,
     33.9075ms,Unknown,0,1,1,1,
     33.908ms,Unknown,0,1,1,1,
     33.9085ms,Unknown,0,1,1,1,
     33.909ms,Unknown,0,1,1,1,
     33.9095ms,Unknown,0,1,1,1,
     33.91ms,Unknown,0,1,1,1,
     33.9105ms,Unknown,0,1,1,1,
     33.911ms,Unknown,0,1,1,1,
     33.9115ms,Unknown,0,1,1,1,
     33.912ms,Unknown,0,1,1,1,
     33.9125ms,Unknown,0,1,1,1,
     33.913ms,Unknown,0,1,1,1,
     33.9135ms,Unknown,0,1,1,1,
     33.914ms,Unknown,0,1,1,1,
     33.9145ms,Unknown,0,1,1,1,
     33.915ms,Unknown,0,1,1,1,
     33.9155ms,Unknown,0,1,1,1,
     33.916ms,Unknown,0,1,1,1,
     33.9165ms,Unknown,0,1,1,1,
     33.917ms,Unknown,0,1,1,1,
     33.9175ms,Unknown,0,1,1,1,
     33.918ms,Unknown,0,1,1,1,
     33.9185ms,Unknown,0,1,1,1,
     33.919ms,Unknown,0,1,1,1,
     33.9195ms,Unknown,0,1,1,1,
     33.92ms,Unknown,0,1,1,1,
     33.9205ms,Unknown,0,1,1,1,
     33.921ms,Unknown,0,1,1,1,
     33.9215ms,Unknown,0,1,1,1,
     33.922ms,Unknown,0,1,1,1,
     33.9225ms,Unknown,0,1,1,1,
     33.923ms,Unknown,0,1,1,1,
     33.9235ms,Unknown,0,1,1,1,
     33.924ms,Unknown,0,1,1,1,
     33.9245ms,Unknown,0,1,1,1,
     33.925ms,Unknown,0,1,1,1,
     33.9255ms,Unknown,0,1,1,1,
     33.926ms,Unknown,0,1,1,1,
     33.9265ms,Unknown,0,1,1,1,
     33.927ms,Unknown,0,1,1,1,
     33.9275ms,Unknown,0,1,1,1,
     33.928ms,Unknown,0,1,1,1,
     33.9285ms,Unknown,0,1,1,1,
     33.929ms,Unknown,0,1,1,1,
     33.9295ms,Unknown,0,1,1,1,
     33.93ms,Unknown,0,1,1,1,
     33.9305ms,Unknown,0,1,1,1,
     33.931ms,Unknown,0,1,1,1,
     33.9315ms,Unknown,0,1,1,1,
     33.932ms,Unknown,0,1,1,1,
     33.9325ms,Unknown,0,1,1,1,
     33.933ms,Unknown,0,1,1,1,
     33.9335ms,Unknown,0,1,1,1,
     33.934ms,Unknown,0,1,1,1,
     33.9345ms,Unknown,0,1,1,1,
     33.935ms,Unknown,0,1,1,1,
     33.9355ms,Unknown,0,1,1,1,
     33.936ms,Unknown,0,1,1,1,
     33.9365ms,Unknown,0,1,1,1,
     33.937ms,Unknown,0,1,1,1,
     33.9375ms,Unknown,0,1,1,1,
     33.938ms,Unknown,0,1,1,1,
     33.9385ms,Unknown,0,1,1,1,
     33.939ms,Unknown,0,1,1,1,
     33.9395ms,Unknown,0,1,1,1,
     33.94ms,Unknown,0,1,1,1,
     33.9405ms,Unknown,0,1,1,1,
     33.941ms,Unknown,0,1,1,1,
     33.9415ms,Unknown,0,1,1,1,
     33.942ms,Unknown,0,1,1,1,
     33.9425ms,Unknown,0,1,1,1,
     33.943ms,Unknown,0,1,1,1,
     33.9435ms,Unknown,0,1,1,1,
     33.944ms,Unknown,0,1,1,1,
     33.9445ms,Unknown,0,1,1,1,
     33.945ms,Unknown,0,1,1,1,
     33.9455ms,Unknown,0,1,1,1,
     33.946ms,Unknown,0,1,1,1,
     33.9465ms,Unknown,0,1,1,1,
     33.947ms,Unknown,0,1,1,1,
     33.9475ms,Unknown,0,1,1,1,
     33.948ms,Unknown,0,1,1,1,
     33.9485ms,Unknown,0,1,1,1,
     33.949ms,Unknown,0,1,1,1,
     33.9495ms,Unknown,0,1,1,1,
     33.95ms,Unknown,0,1,1,1,
     33.9505ms,Unknown,0,1,1,1,
     33.951ms,Unknown,0,1,1,1,
     33.9515ms,Unknown,0,1,1,1,
     33.952ms,Unknown,0,1,1,1,
     33.9525ms,Unknown,0,1,1,1,
     33.953ms,Unknown,0,1,1,1,
     33.9535ms,Unknown,0,1,1,1,
     33.954ms,Unknown,0,1,1,1,
     33.9545ms,Unknown,0,1,1,1,
     33.955ms,Unknown,0,1,1,1,
     33.9555ms,Unknown,0,1,1,1,
     33.956ms,Unknown,0,1,1,1,
     33.9565ms,Unknown,0,1,1,1,
     33.957ms,Unknown,0,1,1,1,
     33.9575ms,Unknown,0,1,1,1,
     33.958ms,Unknown,0,1,1,1,
     33.9585ms,Unknown,0,1,1,1,
     33.959ms,Unknown,0,1,1,1,
     33.9595ms,Unknown,0,1,1,1,
     33.96ms,Unknown,0,1,1,1,
     33.9605ms,Unknown,0,1,1,1,
     33.961ms,Unknown,0,1,1,1,
     33.9615ms,Unknown,0,1,1,1,
     33.962ms,Unknown,0,1,1,1,
     33.9625ms,Unknown,0,1,1,1,
     33.963ms,Unknown,0,1,1,1,
     33.9635ms,Unknown,0,1,1,1,
     33.964ms,Unknown,0,1,1,1,
     33.9645ms,Unknown,0,1,1,1,
     33.965ms,Unknown,0,1,1,1,
     33.9655ms,Unknown,0,1,1,1,
     33.966ms,Unknown,0,1,1,1,
     33.9665ms,Unknown,0,1,1,1,
     33.967ms,Unknown,0,1,1,1,
     33.9675ms,Unknown,0,1,1,1,
     33.968ms,Unknown,0,1,1,1,
     33.9685ms,Unknown,0,1,1,1,
     33.969ms,Unknown,0,1,1,1,
     33.9695ms,Unknown,0,1,1,1,
     33.97ms,Unknown,0,1,1,1,
     33.9705ms,Unknown,0,1,1,1,
     33.971ms,Unknown,0,1,1,1,
     33.9715ms,Unknown,0,1,1,1,
     33.972ms,Unknown,0,1,1,1,
     33.9725ms,Unknown,0,1,1,1,
     33.973ms,Unknown,0,1,1,1,
     33.9735ms,Unknown,0,1,1,1,
     33.974ms,Unknown,0,1,1,1,
     33.9745ms,Unknown,0,1,1,1,
     33.975ms,Unknown,0,1,1,1,
     33.9755ms,Unknown,0,1,1,1,
     33.976ms,Unknown,0,1,1,1,
     33.9765ms,Unknown,0,1,1,1,
     33.977ms,Unknown,0,1,1,1,
     33.9775ms,Unknown,0,1,1,1,
     33.978ms,Unknown,0,1,1,1,
     33.9785ms,Unknown,0,1,1,1,
     33.979ms,Unknown,0,1,1,1,
     33.9795ms,Unknown,0,1,1,1,
     33.98ms,Unknown,0,1,1,1,
     33.9805ms,Unknown,0,1,1,1,
     33.981ms,Unknown,0,1,1,1,
     33.9815ms,Unknown,0,1,1,1,
     33.982ms,Unknown,0,1,1,1,
     33.9825ms,Unknown,0,1,1,1,
     33.983ms,Unknown,0,1,1,1,
     33.9835ms,Unknown,0,1,1,1,
     33.984ms,Unknown,0,1,1,1,
     33.9845ms,Unknown,0,1,1,1,
     33.985ms,Unknown,0,1,1,1,
     33.9855ms,Unknown,0,1,1,1,
     33.986ms,Unknown,0,1,1,1,
     33.9865ms,Unknown,0,1,1,1,
     33.987ms,Unknown,0,1,1,1,
     33.9875ms,Unknown,0,1,1,1,
     33.988ms,Unknown,0,1,1,1,
     33.9885ms,Unknown,0,1,1,1,
     33.989ms,Unknown,0,1,1,1,
     33.9895ms,Unknown,0,1,1,1,
     33.99ms,Unknown,0,1,1,1,
     33.9905ms,Unknown,0,1,1,1,
     33.991ms,Unknown,0,1,1,1,
     33.9915ms,Unknown,0,1,1,1,
     33.992ms,Unknown,0,1,1,1,
     33.9925ms,Unknown,0,1,1,1,
     33.993ms,Unknown,0,1,1,1,
     33.9935ms,Unknown,0,1,1,1,
     33.994ms,Unknown,0,1,1,1,
     33.9945ms,Unknown,0,1,1,1,
     33.995ms,Unknown,0,1,1,1,
     33.9955ms,Unknown,0,1,1,1,
     33.996ms,Unknown,0,1,1,1,
     33.9965ms,Unknown,0,1,1,1,
     33.997ms,Unknown,0,1,1,1,
     33.9975ms,Unknown,0,1,1,1,
     33.998ms,Unknown,0,1,1,1,
     33.9985ms,Unknown,0,1,1,1,
     33.999ms,Unknown,0,1,1,1,
     33.9995ms,Unknown,0,1,1,1,
     34ms,Unknown,0,1,1,1,
     34.0005ms,Unknown,0,1,1,1,
     34.001ms,Unknown,0,1,1,1,
     34.0015ms,Unknown,0,1,1,1,
     34.002ms,Unknown,0,1,1,1,
     34.0025ms,Unknown,0,1,1,1,
     34.003ms,Unknown,0,1,1,1,
     34.0035ms,Unknown,0,1,1,1,
     34.004ms,Unknown,0,1,1,1,
     34.0045ms,Unknown,0,1,1,1,
     34.005ms,Unknown,0,1,1,1,
     34.0055ms,Unknown,0,1,1,1,
     34.006ms,Unknown,0,1,1,1,
     34.0065ms,Unknown,0,1,1,1,
     34.007ms,Unknown,0,1,1,1,
     34.0075ms,Unknown,0,1,1,1,
     34.008ms,Unknown,0,1,1,1,
     34.0085ms,Unknown,0,1,1,1,
     34.009ms,Unknown,0,1,1,1,
     34.0095ms,Unknown,0,1,1,1,
     34.01ms,Unknown,0,1,1,1,
     34.0105ms,Unknown,0,1,1,1,
     34.011ms,Unknown,0,1,1,1,
     34.0115ms,Unknown,0,1,1,1,
     34.012ms,Unknown,0,1,1,1,
     34.0125ms,Unknown,0,1,1,1,
     34.013ms,Unknown,0,1,1,1,
     34.0135ms,Unknown,0,1,1,1,
     34.014ms,Unknown,0,1,1,1,
     34.0145ms,Unknown,0,1,1,1,
     34.015ms,Unknown,0,1,1,1,
     34.0155ms,Unknown,0,1,1,1,
     34.016ms,Unknown,0,1,1,1,
     34.0165ms,Unknown,0,1,1,1,
     34.017ms,Unknown,0,1,1,1,
     34.0175ms,Unknown,0,1,1,1,
     34.018ms,Unknown,0,1,1,1,
     34.0185ms,Unknown,0,1,1,1,
     34.019ms,Unknown,0,1,1,1,
     34.0195ms,Unknown,0,1,1,1,
     34.02ms,Unknown,0,1,1,1,
     34.0205ms,Unknown,0,1,1,1,
     34.021ms,Unknown,0,1,1,1,
     34.0215ms,Unknown,0,1,1,1,
     34.022ms,Unknown,0,1,1,1,
     34.0225ms,Unknown,0,1,1,1,
     34.023ms,Unknown,0,1,1,1,
     34.0235ms,Unknown,0,1,1,1,
     34.024ms,Unknown,0,1,1,1,
     34.0245ms,Unknown,0,1,1,1,
     34.025ms,Unknown,0,1,1,1,
     34.0255ms,Unknown,0,1,1,1,
     34.026ms,Unknown,0,1,1,1,
     34.0265ms,Unknown,0,1,1,1,
     34.027ms,Unknown,0,1,1,1,
     34.0275ms,Unknown,0,1,1,1,
     34.028ms,Unknown,0,1,1,1,
     34.0285ms,Unknown,0,1,1,1,
     34.029ms,Unknown,0,1,1,1,
     34.0295ms,Unknown,0,1,1,1,
     34.03ms,Unknown,0,1,1,1,
     34.0305ms,Unknown,0,1,1,1,
     34.031ms,Unknown,0,1,1,1,
     34.0315ms,Unknown,0,1,1,1,
     34.032ms,Unknown,0,1,1,1,
     34.0325ms,Unknown,0,1,1,1,
     34.033ms,Unknown,0,1,1,1,
     34.0335ms,Unknown,0,1,1,1,
     34.034ms,Unknown,0,1,1,1,
     34.0345ms,Unknown,0,1,1,1,
     34.035ms,Unknown,0,1,1,1,
     34.0355ms,Unknown,0,1,1,1,
     34.036ms,Unknown,0,1,1,1,
     34.0365ms,Unknown,0,1,1,1,
     34.037ms,Unknown,0,1,1,1,
     34.0375ms,Unknown,0,1,1,1,
     34.038ms,Unknown,0,1,1,1,
     34.0385ms,Unknown,0,1,1,1,
     34.039ms,Unknown,0,1,1,1,
     34.0395ms,Unknown,0,1,1,1,
     34.04ms,Unknown,0,1,1,1,
     34.0405ms,Unknown,0,1,1,1,
     34.041ms,Unknown,0,1,1,1,
     34.0415ms,Unknown,0,1,1,1,
     34.042ms,Unknown,0,1,1,1,
     34.0425ms,Unknown,0,1,1,1,
     34.043ms,Unknown,0,1,1,1,
     34.0435ms,Unknown,0,1,1,1,
     34.044ms,Unknown,0,1,1,1,
     34.0445ms,Unknown,0,1,1,1,
     34.045ms,Unknown,0,1,1,1,
     34.0455ms,Unknown,0,1,1,1,
     34.046ms,Unknown,0,1,1,1,
     34.0465ms,Unknown,0,1,1,1,
     34.047ms,Unknown,0,1,1,1,
     34.0475ms,Unknown,0,1,1,1,
     34.048ms,Unknown,0,1,1,1,
     34.0485ms,Unknown,0,1,1,1,
     34.049ms,Unknown,0,1,1,1,
     34.0495ms,Unknown,0,1,1,1,
     34.05ms,Unknown,0,1,1,1,
     34.0505ms,Unknown,0,1,1,1,
     34.051ms,Unknown,0,1,1,1,
     34.0515ms,Unknown,0,1,1,1,
     34.052ms,Unknown,0,1,1,1,
     34.0525ms,Unknown,0,1,1,1,
     34.053ms,Unknown,0,1,1,1,
     34.0535ms,Unknown,0,1,1,1,
     34.054ms,Unknown,0,1,1,1,
     34.0545ms,Unknown,0,1,1,1,
     34.055ms,Unknown,0,1,1,1,
     34.0555ms,Unknown,0,1,1,1,
     34.056ms,Unknown,0,1,1,1,
     34.0565ms,Unknown,0,1,1,1,
     34.057ms,Unknown,0,1,1,1,
     34.0575ms,Unknown,0,1,1,1,
     34.058ms,Unknown,0,1,1,1,
     34.0585ms,Unknown,0,1,1,1,
     34.059ms,Unknown,0,1,1,1,
     34.0595ms,Unknown,0,1,1,1,
     34.06ms,Unknown,0,1,1,1,
     34.0605ms,Unknown,0,1,1,1,
     34.061ms,Unknown,0,1,1,1,
     34.0615ms,Unknown,0,1,1,1,
     34.062ms,Unknown,0,1,1,1,
     34.0625ms,Unknown,0,1,1,1,
     34.063ms,Unknown,0,1,1,1,
     34.0635ms,Unknown,0,1,1,1,
     34.064ms,Unknown,0,1,1,1,
     34.0645ms,Unknown,0,1,1,1,
     34.065ms,Unknown,0,1,1,1,
     34.0655ms,Unknown,0,1,1,1,
     34.066ms,Unknown,0,1,1,1,
     34.0665ms,Unknown,0,1,1,1,
     34.067ms,Unknown,0,1,1,1,
     34.0675ms,Unknown,0,1,1,1,
     34.068ms,Unknown,0,1,1,1,
     34.0685ms,Unknown,0,1,1,1,
     34.069ms,Unknown,0,1,1,1,
     34.0695ms,Unknown,0,1,1,1,
     34.07ms,Unknown,0,1,1,1,
     34.0705ms,Unknown,0,1,1,1,
     34.071ms,Unknown,0,1,1,1,
     34.0715ms,Unknown,0,1,1,1,
     34.072ms,Unknown,0,1,1,1,
     34.0725ms,Unknown,0,1,1,1,
     34.073ms,Unknown,0,1,1,1,
     34.0735ms,Unknown,0,1,1,1,
     34.074ms,Unknown,0,1,1,1,
     34.0745ms,Unknown,0,1,1,1,
     34.075ms,Unknown,0,1,1,1,
     34.0755ms,Unknown,0,1,1,1,
     34.076ms,Unknown,0,1,1,1,
     34.0765ms,Unknown,0,1,1,1,
     34.077ms,Unknown,0,1,1,1,
     34.0775ms,Unknown,0,1,1,1,
     34.078ms,Unknown,0,1,1,1,
     34.0785ms,Unknown,0,1,1,1,
     34.079ms,Unknown,0,1,1,1,
     34.0795ms,Unknown,0,1,1,1,
     34.08ms,Unknown,0,1,1,1,
     34.0805ms,Unknown,0,1,1,1,
     34.081ms,Unknown,0,1,1,1,
     34.0815ms,Unknown,0,1,1,1,
     34.082ms,Unknown,0,1,1,1,
     34.0825ms,Unknown,0,1,1,1,
     34.083ms,Unknown,0,1,1,1,
     34.0835ms,Unknown,0,1,1,1,
     34.084ms,Unknown,0,1,1,1,
     34.0845ms,Unknown,0,1,1,1,
     34.085ms,Unknown,0,1,1,1,
     34.0855ms,Unknown,0,1,1,1,
     34.086ms,Unknown,0,1,1,1,
     34.0865ms,Unknown,0,1,1,1,
     34.087ms,Unknown,0,1,1,1,
     34.0875ms,Unknown,0,1,1,1,
     34.088ms,Unknown,0,1,1,1,
     34.0885ms,Unknown,0,1,1,1,
     34.089ms,Unknown,0,1,1,1,
     34.0895ms,Unknown,0,1,1,1,
     34.09ms,Unknown,0,1,1,1,
     34.0905ms,Unknown,0,1,1,1,
     34.091ms,Unknown,0,1,1,1,
     34.0915ms,Unknown,0,1,1,1,
     34.092ms,Unknown,0,1,1,1,
     34.0925ms,Unknown,0,1,1,1,
     34.093ms,Unknown,0,1,1,1,
     34.0935ms,Unknown,0,1,1,1,
     34.094ms,Unknown,0,1,1,1,
     34.0945ms,Unknown,0,1,1,1,
     34.095ms,Unknown,0,1,1,1,
     34.0955ms,Unknown,0,1,1,1,
     34.096ms,Unknown,0,1,1,1,
     34.0965ms,Unknown,0,1,1,1,
     34.097ms,Unknown,0,1,1,1,
     34.0975ms,Unknown,0,1,1,1,
     34.098ms,Unknown,0,1,1,1,
     34.0985ms,Unknown,0,1,1,1,
     34.099ms,Unknown,0,1,1,1,
     34.0995ms,Unknown,0,1,1,1,
     34.1ms,Unknown,0,1,1,1,
     34.1005ms,Unknown,0,1,1,1,
     34.101ms,Unknown,0,1,1,1,
     34.1015ms,Unknown,0,1,1,1,
     34.102ms,Unknown,0,1,1,1,
     34.1025ms,Unknown,0,1,1,1,
     34.103ms,Unknown,0,1,1,1,
     34.1035ms,Unknown,0,1,1,1,
     34.104ms,Unknown,0,1,1,1,
     34.1045ms,Unknown,0,1,1,1,
     34.105ms,Unknown,0,1,1,1,
     34.1055ms,Unknown,0,1,1,1,
     34.106ms,Unknown,0,1,1,1,
     34.1065ms,Unknown,0,1,1,1,
     34.107ms,Unknown,0,1,1,1,
     34.1075ms,Unknown,0,1,1,1,
     34.108ms,Unknown,0,1,1,1,
     34.1085ms,Unknown,0,1,1,1,
     34.109ms,Unknown,0,1,1,1,
     34.1095ms,Unknown,0,1,1,1,
     34.11ms,Unknown,0,1,1,1,
     34.1105ms,Unknown,0,1,1,1,
     34.111ms,Unknown,0,1,1,1,
     34.1115ms,Unknown,0,1,1,1,
     34.112ms,Unknown,0,1,1,1,
     34.1125ms,Unknown,0,1,1,1,
     34.113ms,Unknown,0,1,1,1,
     34.1135ms,Unknown,0,1,1,1,
     34.114ms,Unknown,0,1,1,1,
     34.1145ms,Unknown,0,1,1,1,
     34.115ms,Unknown,0,1,1,1,
     34.1155ms,Unknown,0,1,1,1,
     34.116ms,Unknown,0,1,1,1,
     34.1165ms,Unknown,0,1,1,1,
     34.117ms,Unknown,0,1,1,1,
     34.1175ms,Unknown,0,1,1,1,
     34.118ms,Unknown,0,1,1,1,
     34.1185ms,Unknown,0,1,1,1,
     34.119ms,Unknown,0,1,1,1,
     34.1195ms,Unknown,0,1,1,1,
     34.12ms,Unknown,0,1,1,1,
     34.1205ms,Unknown,0,1,1,1,
     34.121ms,Unknown,0,1,1,1,
     34.1215ms,Unknown,0,1,1,1,
     34.122ms,Unknown,0,1,1,1,
     34.1225ms,Unknown,0,1,1,1,
     34.123ms,Unknown,0,1,1,1,
     34.1235ms,Unknown,0,1,1,1,
     34.124ms,Unknown,0,1,1,1,
     34.1245ms,Unknown,0,1,1,1,
     34.125ms,Unknown,0,1,1,1,
     34.1255ms,Unknown,0,1,1,1,
     34.126ms,Unknown,0,1,1,1,
     34.1265ms,Unknown,0,1,1,1,
     34.127ms,Unknown,0,1,1,1,
     34.1275ms,Unknown,0,1,1,1,
     34.128ms,Unknown,0,1,1,1,
     34.1285ms,Unknown,0,1,1,1,
     34.129ms,Unknown,0,1,1,1,
     34.1295ms,Unknown,0,1,1,1,
     34.13ms,Unknown,0,1,1,1,
     34.1305ms,Unknown,0,1,1,1,
     34.131ms,Unknown,0,1,1,1,
     34.1315ms,Unknown,0,1,1,1,
     34.132ms,Unknown,0,1,1,1,
     34.1325ms,Unknown,0,1,1,1,
     34.133ms,Unknown,0,1,1,1,
     34.1335ms,Unknown,0,1,1,1,
     34.134ms,Unknown,0,1,1,1,
     34.1345ms,Unknown,0,1,1,1,
     34.135ms,Unknown,0,1,1,1,
     34.1355ms,Unknown,0,1,1,1,
     34.136ms,Unknown,0,1,1,1,
     34.1365ms,Unknown,0,1,1,1,
     34.137ms,Unknown,0,1,1,1,
     34.1375ms,Unknown,0,1,1,1,
     34.138ms,Unknown,0,1,1,1,
     34.1385ms,Unknown,0,1,1,1,
     34.139ms,Unknown,0,1,1,1,
     34.1395ms,Unknown,0,1,1,1,
     34.14ms,Unknown,0,1,1,1,
     34.1405ms,Unknown,0,1,1,1,
     34.141ms,Unknown,0,1,1,1,
     34.1415ms,Unknown,0,1,1,1,
     34.142ms,Unknown,0,1,1,1,
     34.1425ms,Unknown,0,1,1,1,
     34.143ms,Unknown,0,1,1,1,
     34.1435ms,Unknown,0,1,1,1,
     34.144ms,Unknown,0,1,1,1,
     34.1445ms,Unknown,0,1,1,1,
     34.145ms,Unknown,0,1,1,1,
     34.1455ms,Unknown,0,1,1,1,
     34.146ms,Unknown,0,1,1,1,
     34.1465ms,Unknown,0,1,1,1,
     34.147ms,Unknown,0,1,1,1,
     34.1475ms,Unknown,0,1,1,1,
     34.148ms,Unknown,0,1,1,1,
     34.1485ms,Unknown,0,1,1,1,
     34.149ms,Unknown,0,1,1,1,
     34.1495ms,Unknown,0,1,1,1,
     34.15ms,Unknown,0,1,1,1,
     34.1505ms,Unknown,0,1,1,1,
     34.151ms,Unknown,0,1,1,1,
     34.1515ms,Unknown,0,1,1,1,
     34.152ms,Unknown,0,1,1,1,
     34.1525ms,Unknown,0,1,1,1,
     34.153ms,Unknown,0,1,1,1,
     34.1535ms,Unknown,0,1,1,1,
     34.154ms,Unknown,0,1,1,1,
     34.1545ms,Unknown,0,1,1,1,
     34.155ms,Unknown,0,1,1,1,
     34.1555ms,Unknown,0,1,1,1,
     34.156ms,Unknown,0,1,1,1,
     34.1565ms,Unknown,0,1,1,1,
     34.157ms,Unknown,0,1,1,1,
     34.1575ms,Unknown,0,1,1,1,
     34.158ms,Unknown,0,1,1,1,
     34.1585ms,Unknown,0,1,1,1,
     34.159ms,Unknown,0,1,1,1,
     34.1595ms,Unknown,0,1,1,1,
     34.16ms,Unknown,0,1,1,1,
     34.1605ms,Unknown,0,1,1,1,
     34.161ms,Unknown,0,1,1,1,
     34.1615ms,Unknown,0,1,1,1,
     34.162ms,Unknown,0,1,1,1,
     34.1625ms,Unknown,0,1,1,1,
     34.163ms,Unknown,0,1,1,1,
     34.1635ms,Unknown,0,1,1,1,
     34.164ms,Unknown,0,1,1,1,
     34.1645ms,Unknown,0,1,1,1,
     34.165ms,Unknown,0,1,1,1,
     34.1655ms,Unknown,0,1,1,1,
     34.166ms,Unknown,0,1,1,1,
     34.1665ms,Unknown,0,1,1,1,
     34.167ms,Unknown,0,1,1,1,
     34.1675ms,Unknown,0,1,1,1,
     34.168ms,Unknown,0,1,1,1,
     34.1685ms,Unknown,0,1,1,1,
     34.169ms,Unknown,0,1,1,1,
     34.1695ms,Unknown,0,1,1,1,
     34.17ms,Unknown,0,1,1,1,
     34.1705ms,Unknown,0,1,1,1,
     34.171ms,Unknown,0,1,1,1,
     34.1715ms,Unknown,0,1,1,1,
     34.172ms,Unknown,0,1,1,1,
     34.1725ms,Unknown,0,1,1,1,
     34.173ms,Unknown,0,1,1,1,
     34.1735ms,Unknown,0,1,1,1,
     34.174ms,Unknown,0,1,1,1,
     34.1745ms,Unknown,0,1,1,1,
     34.175ms,Unknown,0,1,1,1,
     34.1755ms,Unknown,0,1,1,1,
     34.176ms,Unknown,0,1,1,1,
     34.1765ms,Unknown,0,1,1,1,
     34.177ms,Unknown,0,1,1,1,
     34.1775ms,Unknown,0,1,1,1,
     34.178ms,Unknown,0,1,1,1,
     34.1785ms,Unknown,0,1,1,1,
     34.179ms,Unknown,0,1,1,1,
     34.1795ms,Unknown,0,1,1,1,
     34.18ms,Unknown,0,1,1,1,
     34.1805ms,Unknown,0,1,1,1,
     34.181ms,Unknown,0,1,1,1,
