Time[s], Channel 0
0.453334625000000, 0
0.453360250000000, 1
0.454998500000000, 0
0.455024125000000, 1
0.461673125000000, 0
0.461698750000000, 1
0.481675625000000, 0
0.481701125000000, 1
0.483342375000000, 0
0.483368000000000, 1
0.490122000000000, 0
0.490147500000000, 1
0.510124375000000, 0
0.510150000000000, 1
0.511682250000000, 0
0.511707875000000, 1
0.518337875000000, 0
0.518363375000000, 1
0.538340250000000, 0
0.538365875000000, 1
0.540003000000000, 0
0.540028625000000, 1
0.546686750000000, 0
0.546712375000000, 1
0.566689125000000, 0
0.566714750000000, 1
0.568338875000000, 0
0.568364375000000, 1
0.575007500000000, 0
0.575033125000000, 1
0.595010000000000, 0
0.595035500000000, 1
0.596687750000000, 0
0.596713250000000, 1
0.603462375000000, 0
0.603488000000000, 1
0.623464875000000, 0
0.623490375000000, 1
0.625008625000000, 0
0.625034250000000, 1
0.631692375000000, 0
0.631717875000000, 1
0.651694750000000, 0
0.651720375000000, 1
0.653440500000000, 0
0.653466125000000, 1
0.660013125000000, 0
0.660038750000000, 1
0.680015500000000, 0
0.680041125000000, 1
0.681692375000000, 0
0.681718000000000, 1
0.688446000000000, 0
0.688471625000000, 1
0.708448375000000, 0
0.708474000000000, 1
0.710022125000000, 0
0.710047750000000, 1
0.716803875000000, 0
0.716829500000000, 1
0.736806250000000, 0
0.736831875000000, 1
0.738449125000000, 0
0.738474625000000, 1
0.745018750000000, 0
0.745044375000000, 1
0.765021125000000, 0
0.765046750000000, 1
0.766683875000000, 0
0.766709500000000, 1
0.773454500000000, 0
0.773480125000000, 1
0.793456875000000, 0
0.793482500000000, 1
0.795027750000000, 0
0.795053375000000, 1
0.801688375000000, 0
0.801713875000000, 1
0.821690750000000, 0
0.821716375000000, 1
0.823457625000000, 0
0.823483250000000, 1
0.830142250000000, 0
0.830167875000000, 1
0.850144625000000, 0
0.850170250000000, 1
0.851692500000000, 0
0.851718000000000, 1
0.858358125000000, 0
0.858383625000000, 1
0.878360500000000, 0
0.878386125000000, 1
0.880024250000000, 0
0.880049875000000, 1
0.886696000000000, 0
0.886721625000000, 1
0.906698375000000, 0
0.906724000000000, 1
0.908361000000000, 0
0.908386625000000, 1
0.915028750000000, 0
0.915054375000000, 1
0.935031250000000, 0
0.935056750000000, 1
0.936694000000000, 0
0.936719625000000, 1
0.943486625000000, 0
0.943512250000000, 1
0.963489125000000, 0
0.963514625000000, 1
0.965028750000000, 0
0.965054375000000, 1
0.971704500000000, 0
0.971730125000000, 1
0.991707000000000, 0
0.991732500000000, 1
0.993369625000000, 0
0.993395250000000, 1
1.000033250000000, 0
1.000058875000000, 1
1.020035625000000, 0
1.020061250000000, 1
1.021701750000000, 0
1.021727375000000, 1
1.028375250000000, 0
1.028400875000000, 1
1.048377625000000, 0
1.048403250000000, 1
1.050034375000000, 0
1.050060000000000, 1
1.056829750000000, 0
1.056855375000000, 1
1.076832125000000, 0
1.076857750000000, 1
1.078378125000000, 0
1.078403750000000, 1
1.085038875000000, 0
1.085064500000000, 1
1.105041250000000, 0
1.105066875000000, 1
1.106710375000000, 0
1.106736000000000, 1
1.113383750000000, 0
1.113409375000000, 1
1.133386250000000, 0
1.133411750000000, 1
1.135039875000000, 0
1.135065500000000, 1
1.141713750000000, 0
1.141739375000000, 1
1.161716250000000, 0
1.161741750000000, 1
1.163386750000000, 0
1.163412375000000, 1
1.170163375000000, 0
1.170189000000000, 1
1.190165875000000, 0
1.190191375000000, 1
1.191718250000000, 0
1.191743875000000, 1
1.198392250000000, 0
1.198417875000000, 1
1.218394625000000, 0
1.218420250000000, 1
1.220044500000000, 0
1.220070125000000, 1
1.226721625000000, 0
1.226747250000000, 1
1.246724000000000, 0
1.246749625000000, 1
1.248384375000000, 0
1.248410000000000, 1
1.255048875000000, 0
1.255074500000000, 1
1.275051375000000, 0
1.275076875000000, 1
1.276726750000000, 0
1.276752375000000, 1
1.283508875000000, 0
1.283534375000000, 1
1.303511250000000, 0
1.303536875000000, 1
1.305050000000000, 0
1.305075625000000, 1
1.311730250000000, 0
1.311755875000000, 1
1.331732750000000, 0
1.331758375000000, 1
1.333389875000000, 0
1.333415500000000, 1
1.340054500000000, 0
1.340080125000000, 1
1.360057000000000, 0
1.360082500000000, 1
1.361719750000000, 0
1.361745375000000, 1
1.368394375000000, 0
1.368419875000000, 1
1.388396750000000, 0
1.388422375000000, 1
1.390054500000000, 0
1.390080125000000, 1
1.396843250000000, 0
1.396868875000000, 1
1.416845750000000, 0
1.416871375000000, 1
1.418394375000000, 0
1.418420000000000, 1
1.425059125000000, 0
1.425084750000000, 1
1.445061500000000, 0
1.445087125000000, 1
1.446725250000000, 0
1.446750875000000, 1
1.453399000000000, 0
1.453424625000000, 1
1.473401375000000, 0
1.473427000000000, 1
1.475060125000000, 0
1.475085750000000, 1
1.481729750000000, 0
1.481755375000000, 1
1.501732250000000, 0
1.501757875000000, 1
1.503401000000000, 0
1.503426625000000, 1
1.510183625000000, 0
1.510209125000000, 1
1.530186000000000, 0
1.530211625000000, 1
1.531729750000000, 0
1.531755375000000, 1
1.538413500000000, 0
1.538439125000000, 1
1.558415875000000, 0
1.558441500000000, 1
1.560065625000000, 0
1.560091250000000, 1
1.566734250000000, 0
1.566759875000000, 1
1.586736750000000, 0
1.586762250000000, 1
1.588414500000000, 0
1.588440125000000, 1
1.595070125000000, 0
1.595095750000000, 1
1.615072625000000, 0
1.615098125000000, 1
1.616735375000000, 0
1.616761000000000, 1
1.623538000000000, 0
1.623563625000000, 1
1.643540375000000, 0
1.643566000000000, 1
1.645070250000000, 0
1.645095875000000, 1
1.651739875000000, 0
1.651765500000000, 1
1.671742250000000, 0
1.671767875000000, 1
1.673419125000000, 0
1.673444750000000, 1
1.680170750000000, 0
1.680196375000000, 1
1.700173125000000, 0
1.700198750000000, 1
1.701748875000000, 0
1.701774500000000, 1
1.708423500000000, 0
1.708449125000000, 1
1.728426000000000, 0
1.728451500000000, 1
1.730181750000000, 0
1.730207375000000, 1
1.736864375000000, 0
1.736890000000000, 1
1.756866750000000, 0
1.756892375000000, 1
1.758417625000000, 0
1.758443250000000, 1
1.765179250000000, 0
1.765204875000000, 1
1.785181625000000, 0
1.785207250000000, 1
1.786754500000000, 0
1.786780125000000, 1
1.793429125000000, 0
1.793454750000000, 1
1.813431625000000, 0
1.813457250000000, 1
1.815182375000000, 0
1.815208000000000, 1
1.821749875000000, 0
1.821775500000000, 1
1.841752375000000, 0
1.841778000000000, 1
1.843417125000000, 0
1.843442750000000, 1
1.850293875000000, 0
1.850319500000000, 1
1.870296375000000, 0
1.870322000000000, 1
1.871751000000000, 0
1.871776625000000, 1
1.878420750000000, 0
1.878446375000000, 1
1.898423250000000, 0
1.898448750000000, 1
1.900085875000000, 0
1.900111500000000, 1
1.906755500000000, 0
1.906781125000000, 1
1.926758000000000, 0
1.926783500000000, 1
1.928425625000000, 0
1.928451250000000, 1
1.935091500000000, 0
1.935117125000000, 1
1.955093875000000, 0
1.955119500000000, 1
1.956755500000000, 0
1.956781125000000, 1
1.963546500000000, 0
1.963572125000000, 1
1.983548875000000, 0
1.983574500000000, 1
1.985094375000000, 0
1.985120000000000, 1
1.991760125000000, 0
1.991785750000000, 1
2.011762500000000, 0
2.011788125000000, 1
2.013426625000000, 0
2.013452125000000, 1
2.020100000000000, 0
2.020125625000000, 1
2.040102375000000, 0
2.040128000000000, 1
2.041761125000000, 0
2.041786750000000, 1
2.048430875000000, 0
2.048456500000000, 1
2.068433250000000, 0
2.068458875000000, 1
2.070102875000000, 0
2.070128500000000, 1
2.076884625000000, 0
2.076910250000000, 1
2.096887000000000, 0
2.096912625000000, 1
2.098435125000000, 0
2.098460750000000, 1
2.105108500000000, 0
2.105134125000000, 1
2.125110875000000, 0
2.125136500000000, 1
2.126766625000000, 0
2.126792250000000, 1
2.133438625000000, 0
2.133464125000000, 1
2.153441000000000, 0
2.153466625000000, 1
2.155111500000000, 0
2.155137125000000, 1
2.161771125000000, 0
2.161796750000000, 1
2.181773625000000, 0
2.181799250000000, 1
2.183443125000000, 0
2.183468625000000, 1
2.190237000000000, 0
2.190262625000000, 1
2.210239375000000, 0
2.210265000000000, 1
2.211771250000000, 0
2.211796875000000, 1
2.218447250000000, 0
2.218472750000000, 1
2.238449625000000, 0
2.238475250000000, 1
2.240120000000000, 0
2.240145625000000, 1
2.246775875000000, 0
2.246801375000000, 1
2.266778250000000, 0
2.266803875000000, 1
2.268451500000000, 0
2.268477000000000, 1
2.275115500000000, 0
2.275141125000000, 1
2.295118000000000, 0
2.295143500000000, 1
2.296776750000000, 0
2.296802375000000, 1
2.303579375000000, 0
2.303605000000000, 1
2.323581750000000, 0
2.323607375000000, 1
2.325116625000000, 0
2.325142250000000, 1
2.331781250000000, 0
2.331806875000000, 1
2.351783625000000, 0
2.351809250000000, 1
2.353460000000000, 0
2.353485625000000, 1
2.360121125000000, 0
2.360146750000000, 1
2.380123625000000, 0
2.380149125000000, 1
2.381781250000000, 0
2.381806875000000, 1
2.388463625000000, 0
2.388489250000000, 1
2.408466000000000, 0
2.408491625000000, 1
2.410121250000000, 0
2.410146875000000, 1
2.416905875000000, 0
2.416931500000000, 1
2.436908250000000, 0
2.436933875000000, 1
2.438452000000000, 0
2.438477625000000, 1
2.445125625000000, 0
2.445151250000000, 1
2.465128125000000, 0
2.465153625000000, 1
2.466786875000000, 0
2.466812500000000, 1
2.473456500000000, 0
2.473482125000000, 1
2.493459000000000, 0
2.493484625000000, 1
2.495126750000000, 0
2.495152250000000, 1
2.501791500000000, 0
2.501817125000000, 1
2.521793875000000, 0
2.521819500000000, 1
2.523456500000000, 0
2.523482125000000, 1
2.530237250000000, 0
2.530262875000000, 1
2.550239625000000, 0
2.550265250000000, 1
2.551792375000000, 0
2.551818000000000, 1
2.558461125000000, 0
2.558486750000000, 1
2.578463625000000, 0
2.578489125000000, 1
2.580141250000000, 0
2.580166875000000, 1
2.586796875000000, 0
2.586822500000000, 1
2.606799375000000, 0
2.606824875000000, 1
2.608462125000000, 0
2.608487750000000, 1
2.615145750000000, 0
2.615171375000000, 1
2.635148250000000, 0
2.635173875000000, 1
2.636797000000000, 0
2.636822625000000, 1
2.643586750000000, 0
2.643612375000000, 1
2.663589125000000, 0
2.663614750000000, 1
2.665145875000000, 0
2.665171500000000, 1
2.671801500000000, 0
2.671827125000000, 1
2.691803875000000, 0
2.691829500000000, 1
2.693467625000000, 0
2.693493250000000, 1
2.700150250000000, 0
2.700175875000000, 1
2.720152750000000, 0
2.720178250000000, 1
2.721898625000000, 0
2.721924250000000, 1
2.728472250000000, 0
2.728497750000000, 1
2.748474625000000, 0
2.748500250000000, 1
2.750151375000000, 0
2.750177000000000, 1
2.757010000000000, 0
2.757035625000000, 1
2.777012500000000, 0
2.777038000000000, 1
2.778472250000000, 0
2.778497875000000, 1
2.785155875000000, 0
2.785181375000000, 1
2.805158250000000, 0
2.805183875000000, 1
2.806915125000000, 0
2.806940750000000, 1
2.813476875000000, 0
2.813502375000000, 1
2.833479250000000, 0
2.833504875000000, 1
2.835142875000000, 0
2.835168500000000, 1
2.841912625000000, 0
2.841938250000000, 1
2.861915125000000, 0
2.861940625000000, 1
2.863485750000000, 0
2.863511375000000, 1
2.870270500000000, 0
2.870296125000000, 1
2.890273000000000, 0
2.890298500000000, 1
2.891915750000000, 0
2.891941375000000, 1
2.898482250000000, 0
2.898507875000000, 1
2.918484625000000, 0
2.918510250000000, 1
2.920150500000000, 0
2.920176125000000, 1
2.926816250000000, 0
2.926841750000000, 1
2.946818625000000, 0
2.946844250000000, 1
2.948482250000000, 0
2.948507875000000, 1
2.955154125000000, 0
2.955179625000000, 1
2.975156500000000, 0
2.975182125000000, 1
2.976819125000000, 0
2.976844750000000, 1
2.983606875000000, 0
2.983632500000000, 1
3.003609375000000, 0
3.003634875000000, 1
3.005159125000000, 0
3.005184625000000, 1
3.011824750000000, 0
3.011850250000000, 1
3.031827125000000, 0
3.031852750000000, 1
3.033487875000000, 0
3.033513500000000, 1
3.040162625000000, 0
3.040188250000000, 1
3.060165000000000, 0
3.060190625000000, 1
3.061827750000000, 0
3.061853250000000, 1
3.068492500000000, 0
3.068518125000000, 1
3.088494875000000, 0
3.088520500000000, 1
3.090159875000000, 0
3.090185375000000, 1
3.096953250000000, 0
3.096978875000000, 1
3.116955750000000, 0
3.116981250000000, 1
3.118493375000000, 0
3.118519000000000, 1
3.125163375000000, 0
3.125189000000000, 1
3.145165750000000, 0
3.145191375000000, 1
3.146836250000000, 0
3.146861875000000, 1
3.153497875000000, 0
3.153523500000000, 1
3.173500375000000, 0
3.173526000000000, 1
3.175168375000000, 0
3.175194000000000, 1
3.181841875000000, 0
3.181867500000000, 1
3.201844250000000, 0
3.201869875000000, 1
3.203498000000000, 0
3.203523625000000, 1
3.210296125000000, 0
3.210321750000000, 1
3.230298625000000, 0
3.230324125000000, 1
3.231844750000000, 0
3.231870375000000, 1
3.238502500000000, 0
3.238528125000000, 1
3.258505000000000, 0
3.258530500000000, 1
3.260176250000000, 0
3.260201875000000, 1
3.266850500000000, 0
3.266876000000000, 1
3.286852875000000, 0
3.286878500000000, 1
3.288503500000000, 0
3.288529125000000, 1
3.295179875000000, 0
3.295205500000000, 1
3.315182250000000, 0
3.315207875000000, 1
3.316843375000000, 0
3.316869000000000, 1
3.323627125000000, 0
3.323652750000000, 1
3.343629625000000, 0
3.343655125000000, 1
3.345184875000000, 0
3.345210500000000, 1
3.351847875000000, 0
3.351873500000000, 1
3.371850250000000, 0
3.371875875000000, 1
3.373508000000000, 0
3.373533625000000, 1
3.380188375000000, 0
3.380214000000000, 1
3.400190750000000, 0
3.400216375000000, 1
3.401847875000000, 0
3.401873500000000, 1
3.408512625000000, 0
3.408538250000000, 1
3.428515000000000, 0
3.428540625000000, 1
3.430192625000000, 0
3.430218250000000, 1
3.436972500000000, 0
3.436998125000000, 1
3.456975000000000, 0
3.457000500000000, 1
3.458522625000000, 0
3.458548250000000, 1
3.465196875000000, 0
3.465222500000000, 1
3.485199375000000, 0
3.485224875000000, 1
3.486853500000000, 0
3.486879000000000, 1
3.493518250000000, 0
3.493543750000000, 1
3.513520625000000, 0
3.513546250000000, 1
3.515183250000000, 0
3.515208875000000, 1
3.521858000000000, 0
3.521883625000000, 1
3.541860375000000, 0
3.541886000000000, 1
3.543519125000000, 0
3.543544750000000, 1
3.550307875000000, 0
3.550333500000000, 1
3.570310375000000, 0
3.570336000000000, 1
3.571859125000000, 0
3.571884750000000, 1
3.578523750000000, 0
3.578549375000000, 1
3.598526250000000, 0
3.598551750000000, 1
3.600188875000000, 0
3.600214500000000, 1
3.606872500000000, 0
3.606898125000000, 1
3.626875000000000, 0
3.626900500000000, 1
3.628523750000000, 0
3.628549375000000, 1
3.635193500000000, 0
3.635219125000000, 1
3.655195875000000, 0
3.655221500000000, 1
3.656872625000000, 0
3.656898250000000, 1
3.663648250000000, 0
3.663673875000000, 1
3.683650625000000, 0
3.683676250000000, 1
3.685194375000000, 0
3.685220000000000, 1
3.691877125000000, 0
3.691902750000000, 1
3.711879500000000, 0
3.711905125000000, 1
3.713529250000000, 0
3.713554875000000, 1
3.720198875000000, 0
3.720224500000000, 1
3.740201375000000, 0
3.740227000000000, 1
3.741878125000000, 0
3.741903750000000, 1
3.748628875000000, 0
3.748654500000000, 1
3.768631250000000, 0
3.768656875000000, 1
3.770208125000000, 0
3.770233625000000, 1
3.776987750000000, 0
3.777013375000000, 1
3.796990125000000, 0
3.797015750000000, 1
3.798631875000000, 0
3.798657500000000, 1
3.805203500000000, 0
3.805229125000000, 1
3.825206000000000, 0
3.825231500000000, 1
3.826882750000000, 0
3.826908375000000, 1
3.833637375000000, 0
3.833663000000000, 1
3.853639750000000, 0
3.853665375000000, 1
3.855212625000000, 0
3.855238125000000, 1
3.861887250000000, 0
3.861912875000000, 1
3.881889625000000, 0
3.881915250000000, 1
3.883640500000000, 0
3.883666125000000, 1
3.890328000000000, 0
3.890353625000000, 1
3.910330375000000, 0
3.910356000000000, 1
3.911875250000000, 0
3.911900875000000, 1
3.918645875000000, 0
3.918671500000000, 1
3.938648250000000, 0
3.938673875000000, 1
3.940218000000000, 0
3.940243625000000, 1
3.946878875000000, 0
3.946904500000000, 1
3.966881250000000, 0
3.966906875000000, 1
3.968543875000000, 0
3.968569500000000, 1
3.975213625000000, 0
3.975239250000000, 1
3.995216000000000, 0
3.995241625000000, 1
3.996883875000000, 0
3.996909500000000, 1
4.003669374999999, 0
4.003695000000000, 1
4.023671875000000, 0
4.023697500000000, 1
4.025214624999999, 0
4.025240250000000, 1
4.031887375000000, 0
4.031912999999999, 1
4.051889750000000, 0
4.051915375000000, 1
4.053552499999999, 0
4.053578125000000, 1
4.060219249999999, 0
4.060244875000000, 1
4.080221625000000, 0
4.080247250000000, 1
4.081884625000000, 0
4.081910250000000, 1
4.088558125000000, 0
4.088583750000000, 1
4.108560499999999, 0
4.108586125000000, 1
4.110220125000000, 0
4.110245750000000, 1
4.117013125000000, 0
4.117038750000000, 1
4.137015500000000, 0
4.137041125000000, 1
4.138561000000000, 0
4.138586624999999, 1
4.145224750000000, 0
4.145250375000000, 1
4.165227250000000, 0
4.165252750000000, 1
4.166893250000000, 0
4.166918750000000, 1
4.173566624999999, 0
4.173592250000000, 1
4.193569000000000, 0
4.193594625000000, 1
4.195224875000000, 0
4.195250375000000, 1
4.201896625000000, 0
4.201922250000000, 1
4.221899125000000, 0
4.221924625000000, 1
4.223569625000000, 0
4.223595125000000, 1
4.230349250000000, 0
4.230374875000000, 1
4.250351750000000, 0
4.250377250000000, 1
4.251901750000000, 0
4.251927375000000, 1
4.258575125000000, 0
4.258600749999999, 1
4.278577500000000, 0
4.278603125000000, 1
4.280230250000000, 0
4.280255875000000, 1
4.286905375000000, 0
4.286930874999999, 1
4.306907750000000, 0
4.306933375000000, 1
4.308578124999999, 0
4.308603750000000, 1
4.315234875000000, 0
4.315260500000000, 1
4.335237250000000, 0
4.335262875000000, 1
4.336909625000000, 0
4.336935250000000, 1
4.343694750000000, 0
4.343720375000000, 1
4.363697125000000, 0
4.363722750000000, 1
4.365234750000000, 0
4.365260375000000, 1
4.371913125000000, 0
4.371938750000000, 1
4.391915625000000, 0
4.391941125000000, 1
4.393574624999999, 0
4.393600250000000, 1
4.400239375000000, 0
4.400264875000000, 1
4.420241750000000, 0
4.420267375000000, 1
4.421918000000000, 0
4.421943625000000, 1
4.428579249999999, 0
4.428604875000000, 1
4.448581625000000, 0
4.448607250000000, 1
4.450240375000000, 0
4.450266000000000, 1
4.457029125000000, 0
4.457054750000000, 1
4.477031500000000, 0
4.477057125000000, 1
4.478580375000000, 0
4.478605875000000, 1
4.485244874999999, 0
4.485270499999999, 1
4.505247375000000, 0
4.505272875000000, 1
4.506910000000000, 0
4.506935625000000, 1
4.513584750000000, 0
4.513610375000000, 1
4.533587124999999, 0
4.533612750000000, 1
4.535245875000000, 0
4.535271499999999, 1
4.541914625000000, 0
4.541940250000000, 1
4.561917000000000, 0
4.561942624999999, 1
4.563585875000000, 0
4.563611499999999, 1
4.570369500000000, 0
4.570395125000000, 1
4.590371875000000, 0
4.590397500000000, 1
4.591915625000000, 0
4.591941250000000, 1
4.598589375000000, 0
4.598615000000000, 1
4.618591875000000, 0
4.618617374999999, 1
4.620259625000000, 0
4.620285125000000, 1
4.626920250000000, 0
4.626945875000000, 1
4.646922625000000, 0
4.646948249999999, 1
4.648599375000000, 0
4.648625000000000, 1
4.655254999999999, 0
4.655280625000000, 1
4.675257375000000, 0
4.675282999999999, 1
4.676921125000000, 0
4.676946750000000, 1
4.683723875000000, 0
4.683749500000000, 1
4.703726250000000, 0
4.703751875000000, 1
4.705255999999999, 0
4.705281625000000, 1
4.711925750000000, 0
4.711951375000000, 1
4.731928250000000, 0
4.731953750000000, 1
4.733604875000000, 0
4.733630499999999, 1
4.740260624999999, 0
4.740286125000000, 1
4.760263000000000, 0
4.760288624999999, 1
4.761925875000000, 0
4.761951375000000, 1
4.768609500000000, 0
4.768635124999999, 1
4.788611875000000, 0
4.788637500000000, 1
4.790356750000000, 0
4.790382250000000, 1
4.797050375000000, 0
4.797076000000000, 1
4.817052750000000, 0
4.817078374999999, 1
4.818609374999999, 0
4.818635000000000, 1
4.825362125000000, 0
4.825387624999999, 1
4.845364500000000, 0
4.845390125000000, 1
4.846931250000000, 0
4.846956875000000, 1
4.853613999999999, 0
4.853639625000000, 1
4.873616375000000, 0
4.873641999999999, 1
4.875373124999999, 0
4.875398750000000, 1
4.881935875000000, 0
4.881961500000000, 1
4.901938250000000, 0
4.901963875000000, 1
4.903601125000000, 0
4.903626750000000, 1
4.910476750000000, 0
4.910502375000000, 1
4.930479125000000, 0
4.930504750000000, 1
4.931935750000000, 0
4.931961375000000, 1
4.938612500000000, 0
4.938638125000000, 1
4.958615000000000, 0
4.958640500000000, 1
4.960373750000000, 0
4.960399375000000, 1
4.966940375000000, 0
4.966965875000000, 1
4.986942750000000, 0
4.986968375000000, 1
4.988608500000000, 0
4.988634125000000, 1
4.995379250000000, 0
4.995404875000000, 1
5.015381750000000, 0
5.015407250000000, 1
5.016950500000000, 0
5.016976000000000, 1
5.023730125000000, 0
5.023755749999999, 1
5.043732500000000, 0
5.043758125000000, 1
5.045277250000000, 0
5.045302875000000, 1
5.051945874999999, 0
5.051971500000000, 1
5.071948375000000, 0
5.071973874999999, 1
5.073617125000000, 0
5.073642625000000, 1
5.080282875000000, 0
5.080308375000000, 1
5.100285250000000, 0
5.100310875000000, 1
5.101946874999999, 0
5.101972500000000, 1
5.108620624999999, 0
5.108646250000000, 1
5.128623125000000, 0
5.128648624999999, 1
5.130285750000000, 0
5.130311375000000, 1
5.137070375000000, 0
5.137096000000000, 1
5.157072875000000, 0
5.157098500000000, 1
5.158618000000000, 0
5.158643625000000, 1
5.165291375000000, 0
5.165316874999999, 1
5.185293750000000, 0
5.185319375000000, 1
5.186951625000000, 0
5.186977124999999, 1
5.193621375000000, 0
5.193646999999999, 1
5.213623875000000, 0
5.213649375000000, 1
5.215294375000000, 0
5.215319875000000, 1
5.221956000000000, 0
5.221981625000000, 1
5.241958374999999, 0
5.241984000000000, 1
5.243626375000000, 0
5.243652000000000, 1
5.250419875000000, 0
5.250445500000000, 1
5.270422375000000, 0
5.270448000000000, 1
5.271957000000000, 0
5.271982625000000, 1
5.278630124999999, 0
5.278655625000000, 1
5.298632500000000, 0
5.298658124999999, 1
5.300302875000000, 0
5.300328500000000, 1
5.306961625000000, 0
5.306987125000000, 1
5.326963999999999, 0
5.326989625000000, 1
5.328634249999999, 0
5.328659875000000, 1
5.335308500000000, 0
5.335334125000000, 1
5.355310875000000, 0
5.355336500000000, 1
5.356961500000000, 0
5.356987125000000, 1
5.363763000000000, 0
5.363788500000000, 1
5.383765374999999, 0
5.383791000000000, 1
5.385301375000000, 0
5.385327000000000, 1
5.391966125000000, 0
5.391991750000000, 1
5.411968625000000, 0
5.411994249999999, 1
5.413642875000000, 0
5.413668374999999, 1
5.420306000000000, 0
5.420331624999999, 1
5.440308375000000, 0
5.440334000000000, 1
5.441967249999999, 0
5.441992750000000, 1
5.448646500000000, 0
5.448672125000000, 1
5.468648875000000, 0
5.468674500000000, 1
5.470307000000000, 0
5.470332625000000, 1
5.477090749999999, 0
5.477116250000000, 1
5.497093125000000, 0
5.497118749999999, 1
5.498650625000000, 0
5.498676250000000, 1
5.505311499999999, 0
5.505337125000000, 1
5.525313875000000, 0
5.525339499999999, 1
5.526972625000000, 0
5.526998250000000, 1
5.533655000000000, 0
5.533680625000000, 1
5.553657374999999, 0
5.553682999999999, 1
5.555312625000000, 0
5.555338250000000, 1
5.561977250000000, 0
5.562002875000000, 1
5.581979625000000, 0
5.582005250000000, 1
5.583642500000000, 0
5.583667999999999, 1
5.590436125000000, 0
5.590461749999999, 1
5.610438625000000, 0
5.610464125000000, 1
5.611977374999999, 0
5.612002875000000, 1
5.618646875000000, 0
5.618672500000000, 1
5.638649375000000, 0
5.638674875000000, 1
5.640317250000000, 0
5.640342749999999, 1
5.646981875000000, 0
5.647007500000000, 1
5.666984250000000, 0
5.667009875000000, 1
5.668647875000000, 0
5.668673500000000, 1
5.675330625000000, 0
5.675356250000000, 1
5.695333000000000, 0
5.695358625000000, 1
5.696982750000000, 0
5.697008374999999, 1
5.703771499999999, 0
5.703797124999999, 1
5.723773875000000, 0
5.723799500000000, 1
5.725331625000000, 0
5.725357250000000, 1
5.731987250000000, 0
5.732012875000000, 1
5.751989750000000, 0
5.752015249999999, 1
5.753652625000000, 0
5.753678125000000, 1
5.760336250000000, 0
5.760361750000000, 1
5.780338625000000, 0
5.780364250000000, 1
5.781987249999999, 0
5.782012874999999, 1
5.788657000000000, 0
5.788682625000000, 1
5.808659375000000, 0
5.808685000000000, 1
5.810336125000000, 0
5.810361749999999, 1
5.817111875000000, 0
5.817137499999999, 1
5.837114250000000, 0
5.837139875000000, 1
5.838658000000000, 0
5.838683625000000, 1
5.845340750000000, 0
5.845366374999999, 1
5.865343250000000, 0
5.865368875000000, 1
5.867090000000000, 0
5.867115624999999, 1
5.873662625000000, 0
5.873688250000000, 1
5.893664999999999, 0
5.893690625000000, 1
5.895341875000000, 0
5.895367374999999, 1
5.902095500000000, 0
5.902121125000000, 1
5.922097875000000, 0
5.922123500000000, 1
5.923671499999999, 0
5.923697124999999, 1
5.930453375000000, 0
5.930479000000000, 1
5.950455750000000, 0
5.950481375000000, 1
5.952098500000000, 0
5.952124125000000, 1
5.958667250000000, 0
5.958692750000000, 1
5.978669624999999, 0
5.978695249999999, 1
5.980333375000000, 0
