Time [s],Packet ID,MOSI,MISO
20.218288250000001,2772,0xBF,
20.218299250000001,2772,0xE2,
20.218310249999998,2772,0x9A,
20.218705750000002,2773,0x00,
20.218716749999999,2773,0x11,
20.218727749999999,2773,0xBF,
20.218738750000000,2773,0xE2,
20.218749750000001,2773,0x92,
20.219259749999999,2774,0x00,
20.219271249999998,2774,0x11,
20.219282249999999,2774,0xFF,
20.219293250000000,2774,0xE2,
20.219304250000000,2774,0x92,
20.233284749999999,2775,0x00,
20.233296249999999,2775,0x11,
20.233307249999999,2775,0xFF,
20.233318250000000,2775,0xE2,
20.233329250000001,2775,0x95,
20.234042250000002,2776,0x00,
20.234054250000000,2776,0x11,
20.234065749999999,2776,0xFF,
20.234077249999999,2776,0xE2,
20.234088750000002,2776,0x94,
20.254286499999999,2777,0x00,
20.254297999999999,2777,0x11,
20.254308999999999,2777,0xBF,
20.254320000000000,2777,0xE2,
20.254331000000001,2777,0x92,
20.254695999999999,2778,0x00,
20.254707000000000,2778,0x41,
20.254718000000000,2778,0xBF,
20.254729000000001,2778,0xE2,
20.254740000000002,2778,0x92,
20.255304750000001,2779,0x00,
20.255316250000000,2779,0x41,
20.255327250000001,2779,0xBF,
20.255338250000001,2779,0xE2,
20.255349249999998,2779,0x95,
20.261048750000000,2780,0x00,
20.261060749999999,2780,0x41,
20.261072250000002,2780,0xBF,
20.261083750000001,2780,0xE2,
20.261095250000000,2780,0x94,
20.281320500000000,2781,0x00,
20.281331999999999,2781,0x41,
20.281343000000000,2781,0xBF,
20.281354000000000,2781,0xE2,
20.281365000000001,2781,0x52,
20.281730499999998,2782,0x00,
20.281741499999999,2782,0x41,
20.281752500000000,2782,0xBF,
20.281763500000000,2782,0xE2,
20.281774500000001,2782,0x55,
20.287056499999998,2783,0x00,
20.287068500000000,2783,0x41,
20.287080000000000,2783,0xBF,
20.287091499999999,2783,0xE2,
20.287102999999998,2783,0x54,
20.307276000000002,2784,0x00,
20.307287500000001,2784,0x41,
20.307298500000002,2784,0xBF,
20.307309499999999,2784,0xE2,
20.307320499999999,2784,0x52,
20.307686000000000,2785,0x00,
20.307697000000001,2785,0x41,
20.307708000000002,2785,0xBF,
20.307718999999999,2785,0xE2,
20.307729999999999,2785,0x55,
20.328078999999999,2786,0x00,
20.328091000000001,2786,0x41,
20.328102500000000,2786,0xBF,
20.328113999999999,2786,0xE2,
20.328125499999999,2786,0x54,
20.348328750000000,2787,0x00,
20.348340250000000,2787,0x41,
20.348351250000000,2787,0xBF,
20.348362250000001,2787,0xE2,
20.348373250000002,2787,0x52,
20.348662250000000,2788,0x00,
20.348673250000001,2788,0x41,
20.348684250000002,2788,0xBF,
20.348695249999999,2788,0xE2,
20.348706249999999,2788,0x55,
20.352087500000000,2789,0x00,
20.352099500000001,2789,0x41,
20.352111000000001,2789,0xBF,
20.352122500000000,2789,0xE2,
20.352134000000000,2789,0x54,
20.363478250000000,2790,0x00,
20.363489749999999,2790,0x41,
20.363500750000000,2790,0xBF,
20.363511750000001,2790,0xE2,
20.363522750000001,2790,0x52,
20.364315749999999,2791,0x00,
20.364327249999999,2791,0x41,
20.364338249999999,2791,0xBF,
20.364349250000000,2791,0xE2,
20.364360250000001,2791,0x55,
20.366590500000001,2791,0x00,
20.366602000000000,2791,0x41,
20.366613000000001,2791,0xBF,
20.366624000000002,2791,0xE2,
20.366634999999999,2791,0x56,
20.366847499999999,2791,0x00,
20.366858499999999,2791,0x01,
20.366869500000000,2791,0xBF,
20.366880500000001,2791,0xE2,
20.366891500000001,2791,0x92,
20.367398500000000,2792,0x00,
20.367410000000000,2792,0x01,
20.367421000000000,2792,0xBF,
20.367432000000001,2792,0xE2,
20.367443000000002,2792,0x9A,
20.367605999999999,2793,0x00,
20.367616999999999,2793,0x01,
20.367628000000000,2793,0xFF,
20.367639000000000,2793,0xE2,
20.367650000000001,2793,0x9A,
20.367869500000001,2794,0x00,
20.367880499999998,2794,0x01,
20.367891499999999,2794,0xFF,
20.368248000000001,2794,0xE2,
20.368259500000001,2794,0x9D,
20.373097999999999,2795,0x00,
20.373110000000000,2795,0x01,
20.373121500000000,2795,0xFF,
20.373132999999999,2795,0xE2,
20.373144499999999,2795,0x9C,
20.393347500000001,2796,0x00,
20.393359000000000,2796,0x01,
20.393370000000001,2796,0xBF,
20.393381000000002,2796,0xE2,
20.393391999999999,2796,0x9A,
20.393787499999998,2797,0x00,
20.393798499999999,2797,0x11,
20.393809500000000,2797,0xBF,
20.393820500000000,2797,0xE2,
20.393831500000001,2797,0x92,
20.394346500000001,2798,0x00,
20.394358000000000,2798,0x11,
20.394369000000001,2798,0xFF,
20.394380000000002,2798,0xE2,
20.394390999999999,2798,0x92,
20.408395250000002,2799,0x00,
20.408406750000001,2799,0x11,
20.408417750000002,2799,0xFF,
20.408428749999999,2799,0xE2,
20.408439749999999,2799,0x95,
20.409120000000001,2800,0x00,
20.409132000000000,2800,0x11,
20.409143499999999,2800,0xFF,
20.409154999999998,2800,0xE2,
20.409166500000001,2800,0x94,
20.429367249999999,2801,0x00,
20.429378750000001,2801,0x11,
20.429389749999999,2801,0xBF,
20.429400749999999,2801,0xE2,
20.429411750000000,2801,0x92,
20.429776749999998,2802,0x00,
20.429787749999999,2802,0x41,
20.429798750000000,2802,0xBF,
20.429809750000000,2802,0xE2,
20.429820750000001,2802,0x92,
20.430392250000001,2803,0x00,
20.430403750000000,2803,0x41,
20.430414750000001,2803,0xBF,
20.430425750000001,2803,0xE2,
20.430436749999998,2803,0x95,
20.436122000000001,2804,0x00,
20.436133999999999,2804,0x41,
20.436145499999999,2804,0xBF,
20.436157000000001,2804,0xE2,
20.436168500000001,2804,0x94,
20.456401249999999,2805,0x00,
20.456412749999998,2805,0x41,
20.456423749999999,2805,0xBF,
20.456434750000000,2805,0xE2,
20.456445750000000,2805,0x52,
20.456813250000000,2806,0x00,
20.456824250000000,2806,0x41,
20.456835250000001,2806,0xBF,
20.456846250000002,2806,0xE2,
20.456857249999999,2806,0x55,
20.462134750000001,2807,0x00,
20.462146749999999,2807,0x41,
20.462158250000002,2807,0xBF,
20.462169750000001,2807,0xE2,
20.462181250000000,2807,0x54,
20.482354250000000,2808,0x00,
20.482365750000000,2808,0x41,
20.482376750000000,2808,0xBF,
20.482387750000001,2808,0xE2,
20.482398750000002,2808,0x52,
20.482764249999999,2809,0x00,
20.482775250000000,2809,0x41,
20.482786250000000,2809,0xBF,
20.482797250000001,2809,0xE2,
20.482808250000001,2809,0x55,
20.504148749999999,2810,0x00,
20.504160750000000,2810,0x41,
20.504172250000000,2810,0xBF,
20.504183749999999,2810,0xE2,
20.504195249999999,2810,0x54,
20.524398000000001,2811,0x00,
20.524409500000001,2811,0x41,
20.524420500000002,2811,0xBF,
20.524431499999999,2811,0xE2,
20.524442499999999,2811,0x52,
20.524731500000001,2812,0x00,
20.524742499999999,2812,0x41,
20.524753499999999,2812,0xBF,
20.524764500000000,2812,0xE2,
20.524775500000001,2812,0x55,
20.527176250000000,2813,0x00,
20.527188249999998,2813,0x41,
20.527199750000001,2813,0xBF,
20.527211250000001,2813,0xE2,
20.527222750000000,2813,0x54,
20.538550749999999,2814,0x00,
20.538562249999998,2814,0x41,
20.538573249999999,2814,0xBF,
20.538584250000000,2814,0xE2,
20.538595250000000,2814,0x52,
20.539415500000000,2815,0x00,
20.539427000000000,2815,0x41,
20.539438000000001,2815,0xBF,
20.539449000000001,2815,0xE2,
20.539459999999998,2815,0x55,
20.541651999999999,2815,0x00,
20.541663499999999,2815,0x41,
20.541674499999999,2815,0xBF,
20.541685250000000,2815,0xE2,
20.541696250000001,2815,0x56,
20.541908750000001,2815,0x00,
20.541919750000002,2815,0x01,
20.541930749999999,2815,0xBF,
20.541941749999999,2815,0xE2,
20.541952750000000,2815,0x92,
20.542468750000001,2816,0x00,
20.542480250000001,2816,0x01,
20.542491250000001,2816,0xBF,
20.542502249999998,2816,0xE2,
20.542513249999999,2816,0x9A,
20.542676250000000,2817,0x00,
20.542687250000000,2817,0x01,
20.542698250000001,2817,0xFF,
20.542709250000001,2817,0xE2,
20.542720249999999,2817,0x9A,
20.542939749999999,2818,0x00,
20.542950749999999,2818,0x01,
20.542961750000000,2818,0xFF,
20.542972750000001,2818,0xE2,
20.543327750000000,2818,0x9D,
20.548169250000001,2819,0x00,
20.548181249999999,2819,0x01,
20.548192749999998,2819,0xFF,
20.548204250000001,2819,0xE2,
20.548215750000001,2819,0x9C,
20.568418999999999,2820,0x00,
20.568430500000002,2820,0x01,
20.568441499999999,2820,0xBF,
20.568452499999999,2820,0xE2,
20.568463500000000,2820,0x9A,
20.568858750000000,2821,0x00,
20.568869750000001,2821,0x11,
20.568880750000002,2821,0xBF,
20.568891749999999,2821,0xE2,
20.568902749999999,2821,0x92,
20.569417750000000,2822,0x00,
20.569429249999999,2822,0x11,
20.569440250000000,2822,0xFF,
20.569451250000000,2822,0xE2,
20.569462250000001,2822,0x92,
20.583466500000000,2823,0x00,
20.583477999999999,2823,0x11,
20.583489000000000,2823,0xFF,
20.583500000000001,2823,0xE2,
20.583511000000001,2823,0x95,
20.584191499999999,2824,0x00,
20.584203500000001,2824,0x11,
20.584215000000000,2824,0xFF,
20.584226500000000,2824,0xE2,
20.584237999999999,2824,0x94,
20.604438500000001,2825,0x00,
20.604450000000000,2825,0x11,
20.604461000000001,2825,0xBF,
20.604472000000001,2825,0xE2,
20.604482999999998,2825,0x92,
20.604848000000000,2826,0x00,
20.604859000000001,2826,0x41,
20.604869999999998,2826,0xBF,
20.604880999999999,2826,0xE2,
20.604892000000000,2826,0x92,
20.605463499999999,2827,0x00,
20.605474999999998,2827,0x41,
20.605485999999999,2827,0xBF,
20.605497000000000,2827,0xE2,
20.605508000000000,2827,0x95,
20.611195500000001,2828,0x00,
20.611207499999999,2828,0x41,
20.611218999999998,2828,0xBF,
20.611230500000001,2828,0xE2,
20.611242000000001,2828,0x94,
20.631471500000000,2829,0x00,
20.631482999999999,2829,0x41,
20.631494000000000,2829,0xBF,
20.631505000000001,2829,0xE2,
20.631516000000001,2829,0x52,
20.631881499999999,2830,0x00,
20.631892499999999,2830,0x41,
20.631903500000000,2830,0xBF,
20.631914500000001,2830,0xE2,
20.631925500000001,2830,0x55,
20.637205999999999,2831,0x00,
20.637218000000001,2831,0x41,
20.637229500000000,2831,0xBF,
20.637241000000000,2831,0xE2,
20.637252499999999,2831,0x54,
20.657428249999999,2832,0x00,
20.657439750000002,2832,0x41,
20.657450749999999,2832,0xBF,
20.657461750000000,2832,0xE2,
20.657472750000000,2832,0x52,
20.657838250000001,2833,0x00,
20.657849250000002,2833,0x41,
20.657860249999999,2833,0xBF,
20.657871249999999,2833,0xE2,
20.657882250000000,2833,0x55,
20.679220749999999,2834,0x00,
20.679232750000001,2834,0x41,
20.679244250000000,2834,0xBF,
20.679255749999999,2834,0xE2,
20.679267249999999,2834,0x54,
20.699469749999999,2835,0x00,
20.699481250000002,2835,0x41,
20.699492249999999,2835,0xBF,
20.699503249999999,2835,0xE2,
20.699514250000000,2835,0x52,
20.699803249999999,2836,0x00,
20.699814249999999,2836,0x41,
20.699825250000000,2836,0xBF,
20.699836250000001,2836,0xE2,
20.699847250000001,2836,0x55,
20.703232000000000,2837,0x00,
20.703244000000002,2837,0x41,
20.703255500000001,2837,0xBF,
20.703267000000000,2837,0xE2,
20.703278500000000,2837,0x54,
20.713620500000001,2838,0x00,
20.713632000000000,2838,0x41,
20.713643000000001,2838,0xBF,
20.713653999999998,2838,0xE2,
20.713664999999999,2838,0x52,
20.713954000000001,2839,0x00,
20.713965000000002,2839,0x41,
20.713975999999999,2839,0xBF,
20.713986999999999,2839,0xE2,
20.713998000000000,2839,0x55,
20.716725250000000,2839,0x00,
20.716736749999999,2839,0x41,
20.716747750000000,2839,0xBF,
20.716758750000000,2839,0xE2,
20.716769750000001,2839,0x56,
20.716982250000001,2839,0x00,
20.716993250000002,2839,0x01,
20.717004249999999,2839,0xBF,
20.717015249999999,2839,0xE2,
20.717026250000000,2839,0x92,
20.717534749999999,2840,0x00,
20.717546250000002,2840,0x01,
20.717557249999999,2840,0xBF,
20.717568249999999,2840,0xE2,
20.717579250000000,2840,0x9A,
20.717742000000001,2841,0x00,
20.717752999999998,2841,0x01,
20.717763999999999,2841,0xFF,
20.717775000000000,2841,0xE2,
20.717786000000000,2841,0x9A,
20.718005500000000,2842,0x00,
20.718016500000001,2842,0x01,
20.718027500000002,2842,0xFF,
20.718038499999999,2842,0xE2,
20.718402500000000,2842,0x9D,
20.723239499999998,2843,0x00,
20.723251500000000,2843,0x01,
20.723262999999999,2843,0xFF,
20.723274499999999,2843,0xE2,
20.723286000000002,2843,0x9C,
20.743489250000000,2844,0x00,
20.743500749999999,2844,0x01,
20.743511750000000,2844,0xBF,
20.743522750000000,2844,0xE2,
20.743533750000001,2844,0x9A,
20.743929250000001,2845,0x00,
20.743940250000001,2845,0x11,
20.743951249999999,2845,0xBF,
20.743962249999999,2845,0xE2,
20.743973250000000,2845,0x92,
20.744488250000000,2846,0x00,
20.744499749999999,2846,0x11,
20.744510750000000,2846,0xFF,
20.744521750000001,2846,0xE2,
20.744532750000001,2846,0x92,
20.758526249999999,2847,0x00,
20.758537749999999,2847,0x11,
20.758548749999999,2847,0xFF,
20.758559750000000,2847,0xE2,
20.758570750000001,2847,0x95,
20.759254750000000,2848,0x00,
20.759266749999998,2848,0x11,
20.759278250000001,2848,0xFF,
20.759289750000001,2848,0xE2,
20.759301250000000,2848,0x94,
20.779502500000000,2849,0x00,
20.779513999999999,2849,0x11,
20.779525000000000,2849,0xBF,
20.779536000000000,2849,0xE2,
20.779547000000001,2849,0x92,
20.779911750000000,2850,0x00,
20.779922750000001,2850,0x41,
20.779933750000001,2850,0xBF,
20.779944749999999,2850,0xE2,
20.779955749999999,2850,0x92,
20.780527249999999,2851,0x00,
20.780538750000002,2851,0x41,
20.780549749999999,2851,0xBF,
20.780560749999999,2851,0xE2,
20.780571750000000,2851,0x95,
20.786265250000000,2852,0x00,
20.786277250000001,2852,0x41,
20.786288750000001,2852,0xBF,
20.786300250000000,2852,0xE2,
20.786311749999999,2852,0x94,
20.806545499999999,2853,0x00,
20.806557000000002,2853,0x41,
20.806567999999999,2853,0xBF,
20.806578999999999,2853,0xE2,
20.806590000000000,2853,0x52,
20.806955250000001,2854,0x00,
20.806966249999999,2854,0x41,
20.806977249999999,2854,0xBF,
20.806988250000000,2854,0xE2,
20.806999250000001,2854,0x55,
20.812271500000001,2855,0x00,
20.812283499999999,2855,0x41,
20.812294999999999,2855,0xBF,
20.812306499999998,2855,0xE2,
20.812318000000001,2855,0x54,
20.832485999999999,2856,0x00,
20.832497499999999,2856,0x41,
20.832508499999999,2856,0xBF,
20.832519500000000,2856,0xE2,
20.832530500000001,2856,0x52,
20.832898000000000,2857,0x00,
20.832909000000001,2857,0x41,
20.832920000000001,2857,0xBF,
20.832930999999999,2857,0xE2,
20.832941999999999,2857,0x55,
20.853286000000001,2858,0x00,
20.853297999999999,2858,0x41,
20.853309500000002,2858,0xBF,
20.853321000000001,2858,0xE2,
20.853332500000000,2858,0x54,
20.873529250000001,2859,0x00,
20.873540750000000,2859,0x41,
20.873551750000001,2859,0xBF,
20.873562750000001,2859,0xE2,
20.873573749999998,2859,0x52,
20.873862750000001,2860,0x00,
20.873873750000001,2860,0x41,
20.873884749999998,2860,0xBF,
20.873895749999999,2860,0xE2,
20.873906750000000,2860,0x55,
20.877295499999999,2861,0x00,
20.877307500000001,2861,0x41,
20.877318750000001,2861,0xBF,
20.877330250000000,2861,0xE2,
20.877341749999999,2861,0x54,
20.888687250000000,2862,0x00,
20.888698750000000,2862,0x41,
20.888709750000000,2862,0xBF,
20.888720750000001,2862,0xE2,
20.888731750000002,2862,0x52,
20.889547250000000,2863,0x00,
20.889558749999999,2863,0x41,
20.889569750000000,2863,0xBF,
20.889580750000000,2863,0xE2,
20.889591750000001,2863,0x55,
20.891804499999999,2863,0x00,
20.891815999999999,2863,0x41,
20.891826999999999,2863,0xBF,
20.891838000000000,2863,0xE2,
20.891849000000001,2863,0x56,
20.892061500000001,2863,0x00,
20.892072500000001,2863,0x01,
20.892083499999998,2863,0xBF,
20.892094499999999,2863,0xE2,
20.892105500000000,2863,0x92,
20.892609000000000,2864,0x00,
20.892620500000000,2864,0x01,
20.892631500000000,2864,0xBF,
20.892642500000001,2864,0xE2,
20.892653500000002,2864,0x9A,
20.892816499999999,2865,0x00,
20.892827499999999,2865,0x01,
20.892838500000000,2865,0xFF,
20.892849500000001,2865,0xE2,
20.892860500000001,2865,0x9A,
20.893080000000001,2866,0x00,
20.893090999999998,2866,0x01,
20.893101999999999,2866,0xFF,
20.893113000000000,2866,0xE2,
20.893464500000000,2866,0x9D,
20.898307500000001,2867,0x00,
20.898319499999999,2867,0x01,
20.898330999999999,2867,0xFF,
20.898342499999998,2867,0xE2,
20.898354000000001,2867,0x9C,
20.918550000000000,2868,0x00,
20.918561499999999,2868,0x01,
20.918572500000000,2868,0xBF,
20.918583500000000,2868,0xE2,
20.918594500000001,2868,0x9A,
20.918990000000001,2869,0x00,
20.919001000000002,2869,0x11,
20.919011999999999,2869,0xBF,
20.919022999999999,2869,0xE2,
20.919034000000000,2869,0x92,
20.919543999999998,2870,0x00,
20.919555500000001,2870,0x11,
20.919566499999998,2870,0xFF,
20.919577499999999,2870,0xE2,
20.919588500000000,2870,0x92,
20.933574249999999,2871,0x00,
20.933585749999999,2871,0x11,
20.933596750000000,2871,0xFF,
20.933607750000000,2871,0xE2,
20.933618750000001,2871,0x95,
20.934320499999998,2872,0x00,
20.934332500000000,2872,0x11,
20.934343999999999,2872,0xFF,
20.934355499999999,2872,0xE2,
20.934367000000002,2872,0x94,
20.954565750000000,2873,0x00,
20.954577250000000,2873,0x11,
20.954588250000000,2873,0xBF,
20.954599250000001,2873,0xE2,
20.954610250000002,2873,0x92,
20.954975250000000,2874,0x00,
20.954986250000001,2874,0x41,
20.954997250000002,2874,0xBF,
20.955008249999999,2874,0xE2,
20.955019249999999,2874,0x92,
20.955585750000001,2875,0x00,
20.955597250000000,2875,0x41,
20.955608250000001,2875,0xBF,
20.955619250000002,2875,0xE2,
20.955630249999999,2875,0x95,
20.961333000000000,2876,0x00,
20.961345000000001,2876,0x41,
20.961356500000001,2876,0xBF,
20.961368000000000,2876,0xE2,
20.961379500000000,2876,0x94,
20.981605750000000,2877,0x00,
20.981617249999999,2877,0x41,
20.981628250000000,2877,0xBF,
20.981639250000001,2877,0xE2,
20.981650250000001,2877,0x52,
20.982017750000001,2878,0x00,
20.982028750000001,2878,0x41,
20.982039749999998,2878,0xBF,
20.982050749999999,2878,0xE2,
20.982061750000000,2878,0x55,
20.987341749999999,2879,0x00,
20.987353750000000,2879,0x41,
20.987365250000000,2879,0xBF,
20.987376749999999,2879,0xE2,
20.987388249999999,2879,0x54,
21.007555750000002,2880,0x00,
21.007567250000001,2880,0x41,
21.007578250000002,2880,0xBF,
21.007589249999999,2880,0xE2,
21.007600249999999,2880,0x52,
21.007967749999999,2881,0x00,
21.007978749999999,2881,0x41,
21.007989750000000,2881,0xBF,
21.008000750000001,2881,0xE2,
21.008011750000001,2881,0x55,
21.028357499999998,2882,0x00,
21.028369500000000,2882,0x41,
21.028381000000000,2882,0xBF,
21.028392499999999,2882,0xE2,
21.028403999999998,2882,0x54,
21.048611000000001,2883,0x00,
21.048622500000000,2883,0x41,
21.048633500000001,2883,0xBF,
21.048644500000002,2883,0xE2,
21.048655499999999,2883,0x52,
21.048944500000001,2884,0x00,
21.048955500000002,2884,0x41,
21.048966499999999,2884,0xBF,
21.048977499999999,2884,0xE2,
21.048988500000000,2884,0x55,
21.052369250000002,2885,0x00,
21.052381250000000,2885,0x41,
21.052392749999999,2885,0xBF,
21.052404249999999,2885,0xE2,
21.052415750000002,2885,0x54,
21.063764750000001,2886,0x00,
21.063776250000000,2886,0x41,
21.063787250000001,2886,0xBF,
21.063798250000001,2886,0xE2,
21.063809249999998,2886,0x52,
21.064603500000000,2887,0x00,
21.064615000000000,2887,0x41,
21.064626000000001,2887,0xBF,
21.064637000000001,2887,0xE2,
21.064647999999998,2887,0x55,
21.066873749999999,2887,0x00,
21.066885249999999,2887,0x41,
21.066896249999999,2887,0xBF,
21.066907250000000,2887,0xE2,
21.066918250000001,2887,0x56,
21.067130750000000,2887,0x00,
21.067141750000001,2887,0x01,
21.067152750000002,2887,0xBF,
21.067163749999999,2887,0xE2,
21.067174750000000,2887,0x92,
21.067684750000002,2888,0x00,
21.067696250000001,2888,0x01,
21.067707250000002,2888,0xBF,
21.067718249999999,2888,0xE2,
21.067729249999999,2888,0x9A,
21.067892250000000,2889,0x00,
21.067903250000001,2889,0x01,
21.067914250000001,2889,0xFF,
21.067925249999998,2889,0xE2,
21.067936249999999,2889,0x9A,
21.068155749999999,2890,0x00,
21.068166750000000,2890,0x01,
21.068177750000000,2890,0xFF,
21.068535749999999,2890,0xE2,
21.068547250000002,2890,0x9D,
21.073377749999999,2891,0x00,
21.073389750000000,2891,0x01,
21.073401250000000,2891,0xFF,
21.073412749999999,2891,0xE2,
21.073424249999999,2891,0x9C,
21.093622499999999,2892,0x00,
21.093634000000002,2892,0x01,
21.093644999999999,2892,0xBF,
21.093655999999999,2892,0xE2,
21.093667000000000,2892,0x9A,
21.094060249999998,2893,0x00,
21.094071249999999,2893,0x11,
21.094082250000000,2893,0xBF,
21.094093250000000,2893,0xE2,
21.094104250000001,2893,0x92,
21.094614249999999,2894,0x00,
21.094625749999999,2894,0x11,
21.094636749999999,2894,0xFF,
21.094647750000000,2894,0xE2,
21.094658750000001,2894,0x92,
21.108637999999999,2895,0x00,
21.108649499999999,2895,0x11,
21.108660499999999,2895,0xFF,
21.108671500000000,2895,0xE2,
21.108682500000000,2895,0x95,
21.109394000000002,2896,0x00,
21.109406000000000,2896,0x11,
21.109417499999999,2896,0xFF,
